Source,Target
2064380,320208
2064380,320233
2064380,320594
2064380,320608
2064380,321250
2064380,321465
2064380,321468
2064380,341233
2064380,341248
2064380,346894
2064380,346902
2064380,346907
2064380,346909
2064380,346911
2064380,346913
2064380,346914
2064380,346916
2064380,346917
2064380,346919
2064380,346921
2064380,346922
2064380,346924
2064380,346927
2064380,346931
2064380,371267
2064380,375203
2064380,375332
2064380,377546
2064380,377972
2064380,396367
2064380,544463
2064380,544465
2064380,601648
2064380,601649
2064380,601650
2064380,601710
2064380,601715
2064380,601718
2064380,601721
2064380,602640
2064380,603208
2064380,603209
2064380,603216
2064380,603773
2064380,603813
2064380,603814
2064380,603815
2064380,603818
2064380,603821
2064380,606127
2064380,606128
2064380,606201
2064380,606203
2064380,669012
2064380,669792
2064380,672714
2064380,680014
2064380,680067
2064380,686717
2064380,686732
2064380,686857
2064380,686858
2064380,686991
2064380,686998
2064380,687108
2064380,687141
2064380,687294
2064380,687325
2064380,687350
2064380,687381
2064380,687396
2064380,687471
2064380,687474
2064380,687518
2064380,687543
2064380,687573
2064380,687588
2064380,687600
2064380,687657
2064380,687691
2064380,687696
2064380,687793
2064380,687872
2064380,687964
2064380,687993
2064380,687995
2064380,688150
2064380,688215
2064380,688286
2064380,688301
2064380,834827
2064380,835735
2064380,990386
2064380,990388
2064380,990390
2064380,990391
2064380,990392
2064380,990393
2064380,990402
2064380,990412
2064380,990426
2064380,990429
2064380,990433
2064380,993196
2064380,993197
2064380,993198
2064380,993199
2064380,993200
2064380,993201
2064380,993202
2064380,993203
2064380,993205
2064380,993206
2064380,993209
2064380,993224
2064380,993225
2064380,993228
2064380,993230
2064380,993233
2064380,993234
2064380,993240
2064380,993243
2064380,993244
2064380,993249
2064380,993251
2064380,993252
2064380,993253
2064380,993254
2064380,993255
2064380,993537
2064380,993538
2064380,993543
2064380,1003857
2064380,1003914
2064380,1004120
2064380,1013163
2064380,1013734
2064380,1013735
2064380,1166986
2064380,1166991
2064380,1167038
2064380,1167039
2064380,1167287
2064380,1167373
2064380,1167379
2064380,1167380
2064380,1167465
2064380,1167467
2064380,1167468
2064380,1167469
2064380,1167470
2064380,1167472
2064380,1167473
2064380,1167476
2064380,1167496
2064380,1273976
2064380,1274191
2064380,1304933
2064380,1305903
2064380,1305906
2064380,1305908
2064380,1307795
2064380,1307800
2064380,1307801
2064380,1307803
2064380,1307810
2064380,1307817
2064380,1307824
2064380,1307829
2064380,1307906
2064380,1348768
2064380,1931676
127240,876
127240,1759
127240,3591
127240,6067
127240,9678
127240,9679
127240,12174
127240,12175
127240,12189
127240,12190
127240,12191
127240,12672
127240,12738
127240,12739
127240,12741
127240,12769
127240,13382
127240,13752
127240,13852
127240,16118
127240,16129
127240,19536
127240,19890
127240,21854
127240,25360
127240,25366
127240,25367
127240,25368
127240,25369
127240,25681
127240,26382
127240,29602
127240,31688
127240,31689
127240,31690
127240,31697
127240,31718
127240,33373
127240,37880
127240,38208
127240,38235
127240,38362
127240,47128
127240,47857
127240,51112
127240,54999
127240,55000
127240,55353
127240,55599
127240,57974
127240,63321
127240,64991
127240,64994
127240,64996
127240,65007
127240,65013
127240,65015
127240,65016
127240,65017
127240,65018
127240,65019
127240,65020
127240,65022
127240,66898
127240,68133
127240,69306
127240,73520
127240,76329
127240,76999
127240,77001
127240,77006
127240,77008
127240,77010
127240,77011
127240,77012
127240,77013
127240,77186
127240,79943
127240,79960
127240,79961
127240,80341
127240,80365
127240,82062
127240,82068
127240,82070
127240,82107
127240,82108
127240,82109
127240,82112
127240,83168
127240,83170
127240,84915
127240,86253
127240,86254
127240,86262
127240,86275
127240,86283
127240,86285
127240,86287
127240,86979
127240,87478
127240,87479
127240,87480
127240,87484
127240,87489
127240,87490
127240,88013
127240,88486
127240,88555
127240,91469
127240,96086
127240,109054
127240,109061
127240,109062
127240,109063
127240,109065
127240,109066
127240,109069
127240,114401
127240,290160
127240,291647
127240,291654
127240,291657
127240,291660
127240,291688
127240,294796
127240,294798
127240,294802
127240,294989
127240,294996
127240,318356
127240,318364
127240,318373
127240,318379
127240,319629
127240,336408
127240,336414
127240,336422
127240,435708
127240,435762
127240,435806
127240,435839
127240,435869
127240,435870
127240,435872
127240,435873
127240,435902
127240,435925
127240,545114
127240,545115
127240,545258
127240,597329
127240,597330
127240,597331
127240,597363
127240,597481
127240,597869
127240,602909
127240,602910
127240,602912
127240,603508
127240,603527
127240,603568
127240,604551
127240,604566
127240,604567
127240,604568
127240,604570
127240,604571
127240,604572
127240,673947
127240,678966
127240,678976
127240,678988
127240,679390
127240,680252
127240,693210
127240,725992
127240,725998
127240,726007
127240,726015
127240,726020
127240,726024
127240,726057
127240,726078
127240,726079
127240,1938777
127240,1938778
1988481,67565
1988481,220709
1988481,234992
1988481,266281
1988481,271082
1988481,280852
1988481,283169
1988481,292143
1988481,301259
1988481,304425
1988481,314933
1988481,318412
1988481,319705
1988481,326688
1988481,330687
1988481,387427
1988481,397155
1988481,414514
1988481,420515
1988481,420539
1988481,424021
1988481,458379
1988481,490634
1988481,536232
1988481,578684
1988481,591767
1988481,624316
1988481,724556
1988481,734590
1988481,734591
1988481,754097
1988481,771914
1988481,790459
1988481,793234
1988481,805841
1988481,813966
1988481,836153
1988481,836266
1988481,838075
1988481,839725
1988481,844369
1988481,845792
1988481,866951
1988481,870872
1988481,878355
1988481,879627
1988481,881537
1988481,911038
1988481,913072
1988481,942348
1988481,943777
1988481,957360
1988481,958115
1988481,988200
1988481,994114
1988481,1000869
1988481,1001279
1988481,1006328
1988481,1020172
1988481,1023669
1988481,1034285
1988481,1044003
1988481,1051062
1988481,1052902
1988481,1065754
1988481,1069302
1988481,1069378
1988481,1089739
1988481,1091777
1988481,1099014
1988481,1100174
1988481,1127451
1988481,1127470
1988481,1127482
1988481,1134148
1988481,1136499
1988481,1136703
1988481,1145214
1988481,1152684
1988481,1157799
1988481,1166044
1988481,1166053
1988481,1166082
1988481,1169569
1988481,1174450
1988481,1174509
1988481,1176909
1988481,1184033
1988481,1200881
1988481,1202990
1988481,1207139
1988481,1214684
1988481,1215465
1988481,1217203
1988481,1232028
1988481,1233312
1988481,1235313
1988481,1244702
1988481,1245091
1988481,1251081
1988481,1254822
1988481,1260273
1988481,1262990
1988481,1280594
1988481,1282230
1988481,1287222
1988481,1287273
1988481,1297648
1988481,1306286
1988481,1307206
1988481,1334328
1988481,1358747
1988481,1369537
1988481,1382053
1988481,1382905
1988481,1385585
1988481,1386007
1988481,1396093
1988481,1396094
1988481,1396104
1988481,1409443
1988481,1411228
1988481,1411263
1988481,1448352
1988481,1449522
1988481,1451647
1988481,1470163
1988481,1474738
1988481,1476449
1988481,1476458
1988481,1476459
1988481,1480510
1988481,1488113
1988481,1496686
1988481,1524234
1988481,1524237
1988481,1524387
1988481,1525353
1988481,1543428
1988481,1543813
1988481,1547497
1988481,1549783
1988481,1552337
1988481,1552992
1988481,1558466
1988481,1558473
1988481,1576610
1988481,1578353
1988481,1581409
1988481,1619121
1988481,1620198
1988481,1620567
1988481,1620623
1988481,1620703
1988481,1621295
1988481,1625357
1988481,1631857
1988481,1642509
1988481,1642705
1988481,1642726
1988481,1650545
1988481,1650569
1988481,1662964
1988481,1675540
1988481,1679166
1988481,1680633
1988481,1700468
1988481,1714297
1988481,1741311
1988481,1741443
1988481,1741595
1988481,1756064
1988481,1764853
1988481,1777600
1988481,1785167
1988481,1793081
1988481,1828663
1988481,1870676
1988481,1881052
1988481,1907695
1988481,1911427
1988481,1913977
1988481,1922125
1988481,1922127
1988481,1985801
1988481,1985804
1988481,1990864
1988481,1990988
993567,819
993567,26941
993567,29708
993567,44224
993567,50508
993567,55159
993567,61637
993567,144311
993567,157851
993567,203896
993567,204488
993567,205253
993567,243555
993567,245159
993567,245160
993567,245162
993567,245163
993567,245164
993567,245180
993567,246079
993567,247626
993567,250678
993567,252277
993567,252343
993567,252384
993567,252389
993567,252395
993567,257808
993567,265532
993567,266316
993567,268229
993567,274892
993567,274893
993567,275726
993567,275840
993567,277580
993567,279906
993567,282677
993567,283486
993567,289770
993567,298429
993567,298432
993567,305816
993567,306382
993567,307271
993567,307465
993567,307860
993567,309987
993567,310401
993567,311631
993567,312882
993567,314977
993567,314982
993567,314988
993567,314994
993567,315017
993567,315019
993567,315034
993567,315035
993567,315037
993567,315115
993567,315154
993567,315161
993567,315174
993567,315354
993567,316797
993567,316798
993567,316799
993567,316800
993567,316801
993567,316803
993567,316804
993567,317957
993567,320328
993567,320334
993567,320336
993567,320354
993567,320356
993567,320406
993567,320407
993567,320408
993567,320513
993567,320514
993567,321357
993567,321360
993567,321361
993567,321365
993567,321924
993567,332552
993567,332918
993567,348330
993567,421472
993567,573108
993567,573286
993567,595538
993567,596165
993567,596308
993567,596315
993567,608006
993567,608010
993567,608027
993567,608029
993567,608030
993567,608031
993567,608032
993567,608033
993567,608034
993567,608108
993567,608312
993567,608722
993567,608723
993567,608724
993567,608725
993567,608726
993567,608728
993567,609462
993567,609475
993567,609477
993567,609492
993567,609509
993567,609510
993567,609515
993567,609518
993567,609523
993567,609524
993567,609525
993567,609526
993567,609527
993567,609528
993567,609529
993567,609556
993567,657039
993567,657040
993567,657050
993567,657055
993567,657057
993567,657271
993567,657272
993567,657275
993567,657287
993567,657289
993567,657298
993567,657300
993567,657318
993567,657330
993567,657331
993567,657332
993567,657333
993567,657334
993567,657421
993567,717938
993567,718049
993567,718050
993567,718051
993567,718052
993567,718071
993567,718072
993567,739191
993567,850260
993567,912012
993567,912039
993567,912092
993567,912128
993567,912201
993567,912248
993567,912257
993567,912258
993567,912260
993567,912279
993567,912280
993567,912288
993567,912290
993567,912317
993567,912318
993567,912320
993567,912326
993567,912327
993567,912330
993567,912331
993567,912332
993567,912334
993567,917572
993567,993598
993567,993601
993567,993603
993567,995809
993567,995833
398827,4142
398827,8153
398827,8167
398827,9664
398827,12694
398827,16511
398827,31702
398827,35059
398827,36672
398827,38362
398827,39563
398827,42006
398827,44062
398827,44067
398827,47755
398827,49144
398827,58119
398827,58636
398827,61124
398827,62355
398827,68721
398827,68722
398827,75780
398827,78231
398827,79464
398827,80995
398827,93249
398827,96083
398827,96112
398827,96136
398827,103570
398827,103584
398827,109068
398827,111274
398827,116336
398827,116841
398827,117651
398827,117676
398827,119521
398827,119857
398827,123807
398827,123809
398827,123813
398827,124221
398827,124448
398827,130238
398827,131111
398827,134526
398827,139203
398827,142057
398827,147257
398827,150465
398827,156794
398827,176114
398827,176188
398827,176628
398827,176765
398827,181247
398827,181257
398827,186346
398827,187271
398827,188103
398827,188951
398827,191603
398827,193695
398827,200747
398827,200887
398827,205090
398827,208702
398827,208708
398827,212697
398827,213673
398827,224113
398827,225427
398827,227479
398827,229271
398827,230465
398827,235340
398827,235393
398827,238541
398827,239709
398827,245604
398827,246205
398827,246232
398827,248312
398827,251145
398827,261091
398827,265333
398827,272712
398827,273127
398827,275952
398827,276459
398827,276939
398827,277601
398827,279862
398827,294840
398827,295574
398827,296375
398827,296738
398827,310943
398827,357787
398827,358285
398827,384209
398827,384905
398827,403487
398827,404013
398827,406855
398827,407959
398827,424062
398827,434434
398827,434437
398827,434462
398827,435827
398827,435828
398827,437405
398827,443133
398827,443766
398827,443798
398827,443894
398827,468839
398827,469005
398827,469007
398827,469136
398827,469313
398827,481504
398827,481675
398827,513118
398827,517322
398827,517474
398827,517620
398827,517629
398827,517630
398827,517913
398827,518053
398827,518210
398827,518506
398827,523357
398827,527204
398827,545587
398827,567535
398827,567539
398827,589942
398827,590130
398827,591988
398827,592036
398827,592154
398827,592393
398827,592428
398827,592431
398827,611532
398827,622079
398827,622198
398827,622199
398827,625102
398827,625168
398827,626147
398827,626253
398827,626260
398827,626389
398827,626558
398827,626688
398827,626760
398827,627344
398827,627496
398827,633124
398827,635721
398827,635725
398827,635758
398827,658339
398827,706558
398827,709403
398827,713326
398827,718410
398827,727079
398827,837641
398827,1023125
398827,1778428
398827,1778593
398827,1854373
398827,1854388
398827,1854594
398827,1854648
398827,1854664
398827,1854727
398827,1857167
398827,1862668
1151072,3888
1151072,13944
1151072,30594
1151072,31296
1151072,32140
1151072,50710
1151072,65049
1151072,65110
1151072,68010
1151072,90942
1151072,114136
1151072,116786
1151072,135879
1151072,164755
1151072,178069
1151072,179937
1151072,196165
1151072,196218
1151072,202370
1151072,203769
1151072,209882
1151072,210761
1151072,229694
1151072,230482
1151072,233908
1151072,235523
1151072,239425
1151072,239427
1151072,240134
1151072,241190
1151072,249614
1151072,249618
1151072,263470
1151072,263868
1151072,276564
1151072,276596
1151072,276634
1151072,278644
1151072,278645
1151072,285418
1151072,285435
1151072,301969
1151072,307716
1151072,316602
1151072,318027
1151072,322862
1151072,327340
1151072,327566
1151072,328098
1151072,336392
1151072,336770
1151072,340341
1151072,341178
1151072,341221
1151072,342467
1151072,349009
1151072,349764
1151072,349816
1151072,350628
1151072,375528
1151072,379871
1151072,395453
1151072,411279
1151072,427535
1151072,427684
1151072,429224
1151072,438538
1151072,439346
1151072,439410
1151072,439412
1151072,440118
1151072,440293
1151072,451208
1151072,451538
1151072,452434
1151072,519754
1151072,522658
1151072,577799
1151072,577897
1151072,586264
1151072,586428
1151072,597124
1151072,598633
1151072,600728
1151072,604214
1151072,607630
1151072,607631
1151072,607632
1151072,607633
1151072,609832
1151072,609833
1151072,614943
1151072,620597
1151072,620787
1151072,620879
1151072,620880
1151072,631627
1151072,640769
1151072,641624
1151072,644169
1151072,655795
1151072,655819
1151072,688028
1151072,722682
1151072,726365
1151072,727532
1151072,730636
1151072,734392
1151072,738174
1151072,738257
1151072,738339
1151072,741018
1151072,741019
1151072,744719
1151072,761386
1151072,770740
1151072,771796
1151072,771827
1151072,776929
1151072,776967
1151072,777228
1151072,778794
1151072,786154
1151072,786155
1151072,795786
1151072,796185
1151072,796507
1151072,796603
1151072,796621
1151072,813495
1151072,818962
1151072,825682
1151072,825706
1151072,826910
1151072,836590
1151072,844554
1151072,849569
1151072,856524
1151072,859966
1151072,862703
1151072,863233
1151072,865915
1151072,865959
1151072,865987
1151072,865991
1151072,866098
1151072,866118
1151072,870527
1151072,875366
1151072,877996
1151072,882030
1151072,902545
1151072,902553
1151072,902569
1151072,919146
1151072,934446
1151072,935536
1151072,937359
1151072,969757
1151072,972772
1151072,973904
1151072,973982
1151072,974567
1151072,975557
1151072,976022
1151072,977777
1151072,977869
1151072,977883
1151072,980792
1151072,995960
1151072,995961
1151072,1010488
1151072,1011641
1151072,1011695
1151072,1011700
1151072,1022404
1151072,1035091
1151072,1045263
1151072,1094347
1151072,1112851
1151072,1392127
1151072,1545833
1151072,1560530
1151072,1704943
1826041,12172
1826041,12174
1826041,12175
1826041,86262
1826041,86268
1826041,94463
1826041,104546
1826041,109066
1826041,149127
1826041,149130
1826041,173191
1826041,173250
1826041,173281
1826041,232877
1826041,236628
1826041,247984
1826041,252828
1826041,279839
1826041,285378
1826041,300334
1826041,303500
1826041,308570
1826041,308572
1826041,308612
1826041,321313
1826041,324338
1826041,336419
1826041,336422
1826041,340408
1826041,340411
1826041,398432
1826041,398433
1826041,398438
1826041,398455
1826041,400131
1826041,400132
1826041,411454
1826041,411455
1826041,411480
1826041,428538
1826041,430984
1826041,436385
1826041,451853
1826041,539977
1826041,539980
1826041,540151
1826041,604579
1826041,629126
1826041,662804
1826041,662805
1826041,662831
1826041,662916
1826041,662926
1826041,662929
1826041,706967
1826041,718494
1826041,724530
1826041,730274
1826041,735598
1826041,743014
1826041,764276
1826041,769025
1826041,771048
1826041,799971
1826041,799992
1826041,812406
1826041,815959
1826041,816034
1826041,816041
1826041,816042
1826041,816050
1826041,816053
1826041,816055
1826041,829707
1826041,848593
1826041,848595
1826041,848605
1826041,848613
1826041,864937
1826041,871805
1826041,874640
1826041,874642
1826041,874643
1826041,874656
1826041,904613
1826041,910359
1826041,910430
1826041,910782
1826041,917947
1826041,947184
1826041,974971
1826041,979586
1826041,986058
1826041,986059
1826041,986060
1826041,986092
1826041,986094
1826041,986129
1826041,987682
1826041,989866
1826041,991565
1826041,991618
1826041,1015051
1826041,1018940
1826041,1033238
1826041,1033239
1826041,1033240
1826041,1033246
1826041,1033248
1826041,1034707
1826041,1036006
1826041,1050241
1826041,1050242
1826041,1062665
1826041,1062679
1826041,1085655
1826041,1089415
1826041,1089417
1826041,1089418
1826041,1148064
1826041,1168766
1826041,1173427
1826041,1173428
1826041,1181337
1826041,1193890
1826041,1193891
1826041,1198040
1826041,1213774
1826041,1228282
1826041,1228289
1826041,1250873
1826041,1250877
1826041,1261452
1826041,1261453
1826041,1268621
1826041,1268632
1826041,1309086
1826041,1360574
1826041,1366072
1826041,1366073
1826041,1366074
1826041,1366078
1826041,1404994
1826041,1405040
1826041,1439490
1826041,1452121
1826041,1452171
1826041,1464020
1826041,1477699
1826041,1505593
1826041,1524175
1826041,1524176
1826041,1524178
1826041,1524183
1826041,1544188
1826041,1544189
1826041,1544196
1826041,1544198
1826041,1584254
1826041,1604138
1826041,1630346
1826041,1907971
1826041,1907975
1826041,1907988
1826041,1907989
1826041,1907996
1826041,1908011
1826041,1908012
1826041,1908013
1826041,1908014
1826041,1908045
1826041,1908048
1826041,1908049
1826041,1908054
1826041,1908055
1826041,1908215
1826041,1908227
1826041,1908232
1826041,1908240
1826041,1908251
1826041,1908292
1826041,1908294
1826041,1908299
1826041,1910014
1876160,46803
1876160,92696
1876160,95712
1876160,100958
1876160,118751
1876160,137711
1876160,151565
1876160,169781
1876160,171744
1876160,172695
1876160,184496
1876160,194021
1876160,201620
1876160,206399
1876160,207963
1876160,218982
1876160,218984
1876160,219917
1876160,220382
1876160,232660
1876160,237291
1876160,239575
1876160,239594
1876160,249205
1876160,252472
1876160,262039
1876160,262096
1876160,267568
1876160,268079
1876160,280811
1876160,280815
1876160,280867
1876160,286745
1876160,290270
1876160,290703
1876160,293975
1876160,293979
1876160,293982
1876160,301192
1876160,309102
1876160,309207
1876160,311711
1876160,316187
1876160,319356
1876160,319362
1876160,319365
1876160,319372
1876160,321337
1876160,340901
1876160,343136
1876160,350859
1876160,375017
1876160,378480
1876160,387941
1876160,389155
1876160,391540
1876160,394014
1876160,399087
1876160,413328
1876160,420464
1876160,420496
1876160,438567
1876160,449655
1876160,451641
1876160,451649
1876160,478771
1876160,501923
1876160,501924
1876160,505055
1876160,507676
1876160,508267
1876160,526564
1876160,608367
1876160,618418
1876160,624392
1876160,625410
1876160,629319
1876160,658962
1876160,710751
1876160,730232
1876160,734866
1876160,740409
1876160,742204
1876160,744264
1876160,748583
1876160,766411
1876160,771356
1876160,775173
1876160,780821
1876160,783474
1876160,802872
1876160,815071
1876160,817691
1876160,817865
1876160,818083
1876160,818084
1876160,818262
1876160,857180
1876160,860064
1876160,866196
1876160,867120
1876160,879571
1876160,879677
1876160,898617
1876160,903632
1876160,926693
1876160,939386
1876160,939504
1876160,940043
1876160,947424
1876160,968469
1876160,969377
1876160,979233
1876160,987271
1876160,987330
1876160,987389
1876160,990320
1876160,991016
1876160,995455
1876160,995504
1876160,1031059
1876160,1041008
1876160,1055317
1876160,1074181
1876160,1077150
1876160,1099604
1876160,1106238
1876160,1109864
1876160,1111741
1876160,1128113
1876160,1132478
1876160,1132843
1876160,1181094
1876160,1193980
1876160,1195906
1876160,1227588
1876160,1237728
1876160,1237750
1876160,1237752
1876160,1238641
1876160,1269882
1876160,1270669
1876160,1279761
1876160,1288217
1876160,1302866
1876160,1392472
1876160,1418196
1876160,1432333
1876160,1474936
1876160,1480887
1876160,1484703
1876160,1486925
1876160,1492830
1876160,1497102
1876160,1501848
1876160,1532587
1876160,1546154
1876160,1583921
1876160,1655705
1876160,1669339
1876160,1669370
1876160,1674976
1876160,1682439
1876160,1688103
1876160,1700074
1876160,1713575
1876160,1715627
1876160,1734288
1876160,1767103
1876160,1767141
1876160,1767254
1876160,1767691
1876160,1767695
1876160,1767697
1876160,1767921
1876160,1775329
1876160,1775400
1876160,1775660
1876160,1858640
1876160,1862871
1876160,1862873
1876160,1862874
1876160,1916129
2049566,32599
2049566,39433
2049566,42535
2049566,54243
2049566,104520
2049566,104535
2049566,104635
2049566,111524
2049566,111543
2049566,127024
2049566,127790
2049566,128269
2049566,128270
2049566,128275
2049566,147692
2049566,173995
2049566,174038
2049566,174039
2049566,182968
2049566,188171
2049566,193422
2049566,201387
2049566,201910
2049566,205579
2049566,210253
2049566,216239
2049566,216298
2049566,216368
2049566,216388
2049566,216395
2049566,232700
2049566,237114
2049566,237121
2049566,249728
2049566,260106
2049566,260765
2049566,260774
2049566,278058
2049566,278059
2049566,278066
2049566,295226
2049566,296728
2049566,310047
2049566,311058
2049566,314007
2049566,314022
2049566,318464
2049566,319685
2049566,328525
2049566,334879
2049566,338284
2049566,341374
2049566,350424
2049566,352931
2049566,365302
2049566,389698
2049566,399899
2049566,399901
2049566,401924
2049566,406226
2049566,414511
2049566,414513
2049566,415111
2049566,415113
2049566,415130
2049566,420031
2049566,420048
2049566,447950
2049566,447952
2049566,571521
2049566,579427
2049566,579439
2049566,582085
2049566,582086
2049566,582087
2049566,582088
2049566,582092
2049566,614495
2049566,653399
2049566,749708
2049566,759339
2049566,761327
2049566,768595
2049566,782034
2049566,782035
2049566,783836
2049566,783853
2049566,783859
2049566,793142
2049566,793143
2049566,793739
2049566,799236
2049566,799237
2049566,811385
2049566,819095
2049566,834838
2049566,838082
2049566,838084
2049566,838088
2049566,845340
2049566,846131
2049566,853996
2049566,856236
2049566,860070
2049566,875698
2049566,895031
2049566,905307
2049566,905314
2049566,905340
2049566,905354
2049566,905355
2049566,931260
2049566,955920
2049566,955927
2049566,955939
2049566,955959
2049566,955960
2049566,955967
2049566,955992
2049566,955997
2049566,956013
2049566,956029
2049566,956030
2049566,956037
2049566,956087
2049566,976762
2049566,976763
2049566,976764
2049566,976765
2049566,976768
2049566,976869
2049566,976916
2049566,976919
2049566,1000349
2049566,1016079
2049566,1021609
2049566,1035623
2049566,1052183
2049566,1052184
2049566,1077220
2049566,1077222
2049566,1130758
2049566,1132849
2049566,1132904
2049566,1132913
2049566,1133869
2049566,1134773
2049566,1134803
2049566,1183164
2049566,1190693
2049566,1193985
2049566,1215204
2049566,1309419
2049566,1309424
2049566,1313199
2049566,1355288
2049566,1355321
2049566,1384228
2049566,1400587
2049566,1400588
2049566,1467793
2049566,1480713
2049566,1483597
2049566,1488628
2049566,1494920
2049566,1503896
2049566,1503897
2049566,1503899
2049566,1503900
2049566,1558045
2049566,1558047
2049566,1558048
2049566,1561576
2049566,1573421
2049566,1647907
2049566,1647909
2049566,1711552
2049566,1711627
2049566,1711649
2049566,1723027
2049566,1723028
2049566,1765971
2049566,2049563
953837,212
953837,2887
953837,2888
953837,2895
953837,9929
953837,11472
953837,11482
953837,21404
953837,30958
953837,30961
953837,35580
953837,55314
953837,55319
953837,63342
953837,65894
953837,67878
953837,70321
953837,80488
953837,87562
953837,94382
953837,101025
953837,103832
953837,107071
953837,126465
953837,127972
953837,129837
953837,142073
953837,148214
953837,148221
953837,148245
953837,148259
953837,160250
953837,161317
953837,167449
953837,173280
953837,179948
953837,179951
953837,187212
953837,197082
953837,198254
953837,202256
953837,202275
953837,208548
953837,209578
953837,214046
953837,217134
953837,218327
953837,233070
953837,233073
953837,233118
953837,237276
953837,252564
953837,258375
953837,258457
953837,260709
953837,260711
953837,260721
953837,260724
953837,261413
953837,271495
953837,283883
953837,285158
953837,285169
953837,285952
953837,287108
953837,289056
953837,292094
953837,292095
953837,296163
953837,297179
953837,310631
953837,312241
953837,313641
953837,313648
953837,313664
953837,313665
953837,320200
953837,325133
953837,326760
953837,336993
953837,342836
953837,343071
953837,345935
953837,345942
953837,346654
953837,348912
953837,383394
953837,405204
953837,408010
953837,411188
953837,411197
953837,411199
953837,411315
953837,411316
953837,411318
953837,411320
953837,411622
953837,418854
953837,428326
953837,428348
953837,456225
953837,460171
953837,461151
953837,461161
953837,461192
953837,476420
953837,476432
953837,476437
953837,491756
953837,501283
953837,537858
953837,537865
953837,537868
953837,541988
953837,541992
953837,541993
953837,551151
953837,566474
953837,593280
953837,598216
953837,598222
953837,598225
953837,598228
953837,598338
953837,598989
953837,602856
953837,602858
953837,602919
953837,606557
953837,607482
953837,637470
953837,640770
953837,640785
953837,651327
953837,653712
953837,653715
953837,669296
953837,669544
953837,686611
953837,690667
953837,716251
953837,722727
953837,722733
953837,722739
953837,722751
953837,734786
953837,736842
953837,736883
953837,737659
953837,737661
953837,737663
953837,737675
953837,737868
953837,738686
953837,754651
953837,771892
953837,772311
953837,772312
953837,772317
953837,777471
953837,781609
953837,782770
953837,782778
953837,790309
953837,797785
953837,809851
953837,825890
953837,826936
953837,826944
953837,826948
953837,828718
953837,835748
953837,836012
953837,848324
953837,848326
953837,873299
953837,889543
953837,903392
953837,916775
953837,916776
953837,979044
953837,1725258
953837,1741975
1956742,177826
1956742,191910
1956742,220706
1956742,227486
1956742,243728
1956742,248810
1956742,249110
1956742,262061
1956742,268073
1956742,283833
1956742,290830
1956742,302907
1956742,309208
1956742,309749
1956742,309777
1956742,309779
1956742,312861
1956742,313959
1956742,314784
1956742,320930
1956742,342621
1956742,373774
1956742,406493
1956742,420077
1956742,458379
1956742,464304
1956742,464434
1956742,464449
1956742,464615
1956742,465754
1956742,465914
1956742,466574
1956742,478274
1956742,478762
1956742,496116
1956742,550740
1956742,577273
1956742,578775
1956742,641979
1956742,669288
1956742,722902
1956742,722904
1956742,722914
1956742,722929
1956742,727834
1956742,727912
1956742,729926
1956742,729936
1956742,729982
1956742,731607
1956742,748024
1956742,769942
1956742,769954
1956742,770816
1956742,785360
1956742,786511
1956742,801611
1956742,807297
1956742,813966
1956742,813990
1956742,823370
1956742,830275
1956742,833088
1956742,840890
1956742,844312
1956742,844322
1956742,850430
1956742,850432
1956742,853532
1956742,853535
1956742,853536
1956742,865734
1956742,876017
1956742,876018
1956742,879576
1956742,881498
1956742,915292
1956742,915340
1956742,923861
1956742,937552
1956742,955712
1956742,956511
1956742,961268
1956742,961278
1956742,983833
1956742,983858
1956742,983882
1956742,987253
1956742,989618
1956742,995140
1956742,1000502
1956742,1001363
1956742,1002007
1956742,1016177
1956742,1030845
1956742,1030874
1956742,1063476
1956742,1073924
1956742,1083652
1956742,1083665
1956742,1083672
1956742,1083684
1956742,1100165
1956742,1101974
1956742,1108078
1956742,1108875
1956742,1117695
1956742,1127360
1956742,1127393
1956742,1127964
1956742,1176895
1956742,1176963
1956742,1176994
1956742,1183091
1956742,1200862
1956742,1211753
1956742,1211773
1956742,1214638
1956742,1214703
1956742,1227295
1956742,1246430
1956742,1249506
1956742,1250295
1956742,1259854
1956742,1267758
1956742,1269484
1956742,1269763
1956742,1269764
1956742,1272187
1956742,1275190
1956742,1279294
1956742,1279353
1956742,1289267
1956742,1313373
1956742,1350671
1956742,1386003
1956742,1386131
1956742,1396210
1956742,1399997
1956742,1400031
1956742,1415851
1956742,1415867
1956742,1416197
1956742,1416199
1956742,1425621
1956742,1428692
1956742,1446945
1956742,1451162
1956742,1451163
1956742,1451184
1956742,1451205
1956742,1451208
1956742,1451219
1956742,1451220
1956742,1451251
1956742,1456833
1956742,1465868
1956742,1472270
1956742,1491563
1956742,1501831
1956742,1506206
1956742,1536568
1956742,1542954
1956742,1561548
1956742,1561560
1956742,1565706
1956742,1605922
1956742,1605987
1956742,1607840
1956742,1617325
1956742,1618917
1956742,1642045
1956742,1650298
1956742,1650403
1956742,1688487
1956742,1693530
1956742,1699582
1956742,1747147
1956742,1835184
1956742,1874807
1956742,1881276
730921,1952
730921,3596
730921,6220
730921,10721
730921,23322
730921,24571
730921,25124
730921,32525
730921,34571
730921,34618
730921,34624
730921,36313
730921,40612
730921,40615
730921,44309
730921,44568
730921,47075
730921,47380
730921,50506
730921,54049
